"","category","subcategory","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","resolution"
"hsa0301335","Genetic Information Processing","Translation","hsa03013","Nucleocytoplasmic transport","1/4","108/8773",0.048348256233183,0.048348256233183,0.0315738202771537,"4116",1,40
"hsa0120015","Metabolism","Global and overview maps","hsa01200","Carbon metabolism","1/4","115/8773",0.0514202215942218,0.0514202215942218,0.0315738202771537,"6391",1,40
"hsa0019024","Metabolism","Energy metabolism","hsa00190","Oxidative phosphorylation","1/4","134/8773",0.0597209275448032,0.0597209275448032,0.0334914579680012,"6391",1,40
"hsa0501718","Human Diseases","Neurodegenerative disease","hsa05017","Spinocerebellar ataxia","1/4","143/8773",0.0636337701392022,0.0636337701392022,0.0334914579680012,"5686",1,40
"hsa0493235","Human Diseases","Endocrine and metabolic disease","hsa04932","Non-alcoholic fatty liver disease","1/4","155/8773",0.0688318816609907,0.0688318816609907,0.0338121523948727,"6391",1,40
"hsa0541519","Human Diseases","Cardiovascular disease","hsa05415","Diabetic cardiomyopathy","1/4","203/8773",0.0894082049696318,0.0894082049696318,0.0411748312360146,"6391",1,40
"hsa0520845","Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","1/4","223/8773",0.0978802465921659,0.0978802465921659,0.0416206559812901,"6391",1,40
"hsa0471435","Organismal Systems","Environmental adaptation","hsa04714","Thermogenesis","1/4","232/8773",0.101673316754294,0.101673316754294,0.0416206559812901,"6391",1,40
"hsa0305015","Genetic Information Processing","Folding, sorting and degradation","hsa03050","Proteasome","2/3","46/8773",8.04247980326146e-05,8.04247980326146e-05,0.000423288410697972,"5690/5710",2,40
"hsa0501719","Human Diseases","Neurodegenerative disease","hsa05017","Spinocerebellar ataxia","2/3","143/8773",0.000783103870804428,0.000783103870804428,0.00206079966001165,"5690/5710",2,40
"hsa0501235","Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease","2/3","266/8773",0.00269276704076909,0.00269276704076909,0.00370334108280638,"5690/5710",2,40
"hsa0502045","Human Diseases","Neurodegenerative disease","hsa05020","Prion disease","2/3","272/8773",0.00281453922293285,0.00281453922293285,0.00370334108280638,"5690/5710",2,40
"hsa0501625","Human Diseases","Neurodegenerative disease","hsa05016","Huntington disease","2/3","306/8773",0.00355420939605456,0.00355420939605456,0.00374127304847849,"5690/5710",2,40
"hsa0501435","Human Diseases","Neurodegenerative disease","hsa05014","Amyotrophic lateral sclerosis","2/3","364/8773",0.00500916640933897,0.00500916640933897,0.00418558725897459,"5690/5710",2,40
"hsa0501055","Human Diseases","Neurodegenerative disease","hsa05010","Alzheimer disease","2/3","384/8773",0.00556683105443621,0.00556683105443621,0.00418558725897459,"5690/5710",2,40
"hsa0502245","Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases","2/3","476/8773",0.00849649029393889,0.00849649029393889,0.00558979624601243,"5690/5710",2,40
"hsa0451245","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","1/3","89/8773",0.0301299821683068,0.0301299821683068,0.0176198726130449,"1298",1,40
"hsa0497435","Organismal Systems","Digestive system","hsa04974","Protein digestion and absorption","1/3","103/8773",0.0348137203042677,0.0348137203042677,0.0183230106864567,"1298",1,40
"hsa0451064","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","1/3","202/8773",0.0675048182090383,0.0675048182090383,0.0296073764074729,"1298",1,40
"hsa0516926","Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","1/3","202/8773",0.0675048182090383,0.0675048182090383,0.0296073764074729,"5710",1,40
"hsa0482065",NA,NA,"hsa04820","Cytoskeleton in muscle cells","1/3","229/8773",0.0762906285365283,0.0762906285365283,0.0308868941443435,"1298",1,40
"hsa0516584","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","1/3","331/8773",0.108983325839316,0.108983325839316,0.0409711751275625,"1298",1,40
"hsa0415174","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","1/3","359/8773",0.117820833597211,0.117820833597211,0.0413406433674423,"1298",1,40
"hsa0472518","Organismal Systems","Nervous system","hsa04725","Cholinergic synapse","1/1","113/8773",0.0128804285877123,0.0128804285877123,NA,"9132",1,40
"hsa0451435","Environmental Information Processing","Signaling molecules and interaction","hsa04514","Cell adhesion molecules","2/4","157/8773",0.0018648426994978,0.0018648426994978,0.00981496157630423,"257194/22854",2,40
"hsa0503215","Human Diseases","Substance dependence","hsa05032","Morphine addiction","1/4","91/8773",0.0408567063859611,0.0408567063859611,0.0669829159360024,"5142",1,40
"hsa0492816","Organismal Systems","Endocrine system","hsa04928","Parathyroid hormone synthesis, secretion and action","1/4","114/8773",0.0509818253939188,0.0509818253939188,0.0669829159360024,"5142",1,40
"hsa0023025","Metabolism","Nucleotide metabolism","hsa00230","Purine metabolism","1/4","128/8773",0.0571055616647109,0.0571055616647109,0.0669829159360024,"5142",1,40
"hsa0501725","Human Diseases","Neurodegenerative disease","hsa05017","Spinocerebellar ataxia","1/4","143/8773",0.0636337701392022,0.0636337701392022,0.0669829159360024,"1600",1,40
"hsa0436045","Organismal Systems","Development and regeneration","hsa04360","Axon guidance","1/4","182/8773",0.0804484841806886,0.0804484841806886,0.0705688457725339,"22854",1,40
"hsa0402454","Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway","1/4","225/8773",0.0987241871472738,0.0987241871472738,0.0742287121408074,"5142",1,40
"hsa05034112","Human Diseases","Substance dependence","hsa05034","Alcoholism","2/6","188/8773",0.00647400909921023,0.00647400909921023,0.111015200626881,"8337/5567",2,40
"hsa0401445","Environmental Information Processing","Signal transduction","hsa04014","Ras signaling pathway","2/6","236/8773",0.0100635714713062,0.0100635714713062,0.111015200626881,"5567/9462",2,40
"hsa0401035","Environmental Information Processing","Signal transduction","hsa04010","MAPK signaling pathway","2/6","299/8773",0.0158575474550117,0.0158575474550117,0.111015200626881,"5567/5778",2,40
"hsa049626","Organismal Systems","Excretory system","hsa04962","Vasopressin-regulated water reabsorption","1/6","44/8773",0.0297258964886584,0.0297258964886584,0.111015200626881,"5567",1,40
"hsa050308","Human Diseases","Substance dependence","hsa05030","Cocaine addiction","1/6","49/8773",0.0330567348430723,0.0330567348430723,0.111015200626881,"5567",1,40
"hsa0511015","Human Diseases","Infectious disease: bacterial","hsa05110","Vibrio cholerae infection","1/6","50/8773",0.0337217577214473,0.0337217577214473,0.111015200626881,"5567",1,40
"hsa049139","Organismal Systems","Endocrine system","hsa04913","Ovarian steroidogenesis","1/6","51/8773",0.034386399410507,0.034386399410507,0.111015200626881,"5567",1,40
"hsa0496134","Organismal Systems","Excretory system","hsa04961","Endocrine and other factor-regulated calcium reabsorption","1/6","53/8773",0.0357145399198926,0.0357145399198926,0.111015200626881,"5567",1,40
"hsa0434010","Environmental Information Processing","Signal transduction","hsa04340","Hedgehog signaling pathway","1/6","56/8773",0.0377038961325917,0.0377038961325917,0.111015200626881,"5567",1,40
"hsa0492310","Organismal Systems","Endocrine system","hsa04923","Regulation of lipolysis in adipocytes","1/6","58/8773",0.0390282326102025,0.0390282326102025,0.111015200626881,"5567",1,40
"hsa0421316","Organismal Systems","Aging","hsa04213","Longevity regulating pathway - multiple species","1/6","61/8773",0.04101188931887,0.04101188931887,0.111015200626881,"5567",1,40
"hsa049277","Organismal Systems","Endocrine system","hsa04927","Cortisol synthesis and secretion","1/6","65/8773",0.0436514559676571,0.0436514559676571,0.111015200626881,"5567",1,40
"hsa047208","Organismal Systems","Nervous system","hsa04720","Long-term potentiation","1/6","67/8773",0.0449689671557622,0.0449689671557622,0.111015200626881,"5567",1,40
"hsa008305","Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism","1/6","68/8773",0.0456271553245038,0.0456271553245038,0.111015200626881,"9249",1,40
"hsa049247","Organismal Systems","Endocrine system","hsa04924","Renin secretion","1/6","69/8773",0.0462849654414543,0.0462849654414543,0.111015200626881,"5567",1,40
"hsa050319","Human Diseases","Substance dependence","hsa05031","Amphetamine addiction","1/6","69/8773",0.0462849654414543,0.0462849654414543,0.111015200626881,"5567",1,40
"hsa0491825","Organismal Systems","Endocrine system","hsa04918","Thyroid hormone synthesis","1/6","75/8773",0.0502238967806208,0.0502238967806208,0.111015200626881,"5567",1,40
"hsa0497134","Organismal Systems","Digestive system","hsa04971","Gastric acid secretion","1/6","76/8773",0.0508790653963158,0.0508790653963158,0.111015200626881,"5567",1,40
"hsa047425","Organismal Systems","Sensory system","hsa04742","Taste transduction","1/6","86/8773",0.0574100636247536,0.0574100636247536,0.111015200626881,"5567",1,40
"hsa0491124","Organismal Systems","Endocrine system","hsa04911","Insulin secretion","1/6","86/8773",0.0574100636247536,0.0574100636247536,0.111015200626881,"5567",1,40
"hsa045407","Cellular Processes","Cellular community - eukaryotes","hsa04540","Gap junction","1/6","88/8773",0.0587117585352595,0.0587117585352595,0.111015200626881,"5567",1,40
"hsa0421117","Organismal Systems","Aging","hsa04211","Longevity regulating pathway","1/6","89/8773",0.0593620440215908,0.0593620440215908,0.111015200626881,"5567",1,40
"hsa0472725","Organismal Systems","Nervous system","hsa04727","GABAergic synapse","1/6","89/8773",0.0593620440215908,0.0593620440215908,0.111015200626881,"5567",1,40
"hsa0497634","Organismal Systems","Digestive system","hsa04976","Bile secretion","1/6","89/8773",0.0593620440215908,0.0593620440215908,0.111015200626881,"5567",1,40
"hsa0503225","Human Diseases","Substance dependence","hsa05032","Morphine addiction","1/6","91/8773",0.0606614919191203,0.0606614919191203,0.111015200626881,"5567",1,40
"hsa0491215","Organismal Systems","Endocrine system","hsa04912","GnRH signaling pathway","1/6","93/8773",0.0619594435327222,0.0619594435327222,0.111015200626881,"5567",1,40
"hsa0497043","Organismal Systems","Digestive system","hsa04970","Salivary secretion","1/6","93/8773",0.0619594435327222,0.0619594435327222,0.111015200626881,"5567",1,40
"hsa0471325","Organismal Systems","Environmental adaptation","hsa04713","Circadian entrainment","1/6","97/8773",0.0645508634218557,0.0645508634218557,0.111015200626881,"5567",1,40
"hsa0152218","Human Diseases","Drug resistance: antineoplastic","hsa01522","Endocrine resistance","1/6","98/8773",0.0651977853696967,0.0651977853696967,0.111015200626881,"5567",1,40
"hsa0475015","Organismal Systems","Sensory system","hsa04750","Inflammatory mediator regulation of TRP channels","1/6","98/8773",0.0651977853696967,0.0651977853696967,0.111015200626881,"5567",1,40
"hsa0492534","Organismal Systems","Endocrine system","hsa04925","Aldosterone synthesis and secretion","1/6","98/8773",0.0651977853696967,0.0651977853696967,0.111015200626881,"5567",1,40
"hsa0491616","Organismal Systems","Endocrine system","hsa04916","Melanogenesis","1/6","101/8773",0.06713631470689,0.06713631470689,0.111015200626881,"5567",1,40
"hsa0514644","Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","1/6","102/8773",0.0677817462234673,0.0677817462234673,0.111015200626881,"5567",1,40
"hsa0541425","Human Diseases","Cardiovascular disease","hsa05414","Dilated cardiomyopathy","1/6","105/8773",0.0697158083904899,0.0697158083904899,0.111015200626881,"5567",1,40
"hsa0492210","Organismal Systems","Endocrine system","hsa04922","Glucagon signaling pathway","1/6","107/8773",0.0710033245659226,0.0710033245659226,0.111015200626881,"5567",1,40
"hsa0491415","Organismal Systems","Endocrine system","hsa04914","Progesterone-mediated oocyte maturation","1/6","109/8773",0.0722893554601016,0.0722893554601016,0.111015200626881,"5567",1,40
"hsa0472525","Organismal Systems","Nervous system","hsa04725","Cholinergic synapse","1/6","113/8773",0.0748569668879666,0.0748569668879666,0.111015200626881,"5567",1,40
"hsa0492825","Organismal Systems","Endocrine system","hsa04928","Parathyroid hormone synthesis, secretion and action","1/6","114/8773",0.0754979435852728,0.0754979435852728,0.111015200626881,"5567",1,40
"hsa0472425","Organismal Systems","Nervous system","hsa04724","Glutamatergic synapse","1/6","115/8773",0.0761385501609154,0.0761385501609154,0.111015200626881,"5567",1,40
"hsa0472616","Organismal Systems","Nervous system","hsa04726","Serotonergic synapse","1/6","115/8773",0.0761385501609154,0.0761385501609154,0.111015200626881,"5567",1,40
"hsa03082110","Genetic Information Processing","Chromosome","hsa03082","ATP-dependent chromatin remodeling","1/6","117/8773",0.0774186536311352,0.0774186536311352,0.111015200626881,"8337",1,40
"hsa0493516","Organismal Systems","Endocrine system","hsa04935","Growth hormone synthesis, secretion and action","1/6","120/8773",0.079336037196971,0.079336037196971,0.111015200626881,"5567",1,40
"hsa0491935","Organismal Systems","Endocrine system","hsa04919","Thyroid hormone signaling pathway","1/6","121/8773",0.0799744266314814,0.0799744266314814,0.111015200626881,"5567",1,40
"hsa0461117","Organismal Systems","Immune system","hsa04611","Platelet activation","1/6","124/8773",0.0818873820616827,0.0818873820616827,0.111015200626881,"5567",1,40
"hsa0492619","Organismal Systems","Endocrine system","hsa04926","Relaxin signaling pathway","1/6","129/8773",0.0850682750953995,0.0850682750953995,0.111015200626881,"5567",1,40
"hsa0472816","Organismal Systems","Nervous system","hsa04728","Dopaminergic synapse","1/6","132/8773",0.0869723987982521,0.0869723987982521,0.111015200626881,"5567",1,40
"hsa0427016","Organismal Systems","Circulatory system","hsa04270","Vascular smooth muscle contraction","1/6","134/8773",0.0882399790528171,0.0882399790528171,0.111015200626881,"5567",1,40
"hsa04910110","Organismal Systems","Endocrine system","hsa04910","Insulin signaling pathway","1/6","137/8773",0.0901385995117056,0.0901385995117056,0.111015200626881,"5567",1,40
"hsa0532235","Human Diseases","Immune disease","hsa05322","Systemic lupus erythematosus","1/6","137/8773",0.0901385995117056,0.0901385995117056,0.111015200626881,"8337",1,40
"hsa0411425","Cellular Processes","Cell growth and death","hsa04114","Oocyte meiosis","1/6","138/8773",0.0907707403642914,0.0907707403642914,0.111015200626881,"5567",1,40
"hsa0491517","Organismal Systems","Endocrine system","hsa04915","Estrogen signaling pathway","1/6","138/8773",0.0907707403642914,0.0907707403642914,0.111015200626881,"5567",1,40
"hsa0437125","Environmental Information Processing","Signal transduction","hsa04371","Apelin signaling pathway","1/6","139/8773",0.091402515182799,0.091402515182799,0.111015200626881,"5567",1,40
"hsa0472316","Organismal Systems","Nervous system","hsa04723","Retrograde endocannabinoid signaling","1/6","148/8773",0.0970720449767889,0.0970720449767889,0.112422459656236,"5567",1,40
"hsa0124035","Metabolism","Global and overview maps","hsa01240","Biosynthesis of cofactors","1/6","153/8773",0.100209023920204,0.100209023920204,0.112422459656236,"9249",1,40
"hsa0426145","Organismal Systems","Circulatory system","hsa04261","Adrenergic signaling in cardiomyocytes","1/6","154/8773",0.100835328543926,0.100835328543926,0.112422459656236,"5567",1,40
"hsa0492118","Organismal Systems","Endocrine system","hsa04921","Oxytocin signaling pathway","1/6","154/8773",0.100835328543926,0.100835328543926,0.112422459656236,"5567",1,40
"hsa0493419","Human Diseases","Endocrine and metabolic disease","hsa04934","Cushing syndrome","1/6","155/8773",0.101461269839753,0.101461269839753,0.112422459656236,"5567",1,40
"hsa0421725","Cellular Processes","Cell growth and death","hsa04217","Necroptosis","1/6","159/8773",0.103961405115977,0.103961405115977,0.113206611741536,"8337",1,40
"hsa0414015","Cellular Processes","Transport and catabolism","hsa04140","Autophagy - animal","1/6","167/8773",0.108944287138986,0.108944287138986,0.116621895242447,"5567",1,40
"hsa0453045","Cellular Processes","Cellular community - eukaryotes","hsa04530","Tight junction","1/6","170/8773",0.110806904463229,0.110806904463229,0.116638846803399,"5567",1,40
"hsa0431045","Environmental Information Processing","Signal transduction","hsa04310","Wnt signaling pathway","1/6","174/8773",0.11328534609639,0.11328534609639,0.117292851868566,"5567",1,40
"hsa0462125","Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","1/6","186/8773",0.120686157057905,0.120686157057905,0.122730803907257,"115361",1,40
"hsa0461335","Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","1/6","191/8773",0.123754598404909,0.123754598404909,0.122730803907257,"8337",1,40
"hsa0406245","Organismal Systems","Immune system","hsa04062","Chemokine signaling pathway","1/6","192/8773",0.12436721462602,0.12436721462602,0.122730803907257,"5567",1,40
"hsa0520564","Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","1/6","203/8773",0.131082470224313,0.131082470224313,0.126019917594035,"5567",1,40
"hsa05203114","Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","1/6","204/8773",0.131690813885766,0.131690813885766,0.126019917594035,"5567",1,40
"hsa0520735","Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation","1/6","212/8773",0.136544798252823,0.136544798252823,0.128714656640524,"5567",1,40
"hsa0516625","Human Diseases","Infectious disease: viral","hsa05166","Human T-cell leukemia virus 1 infection","1/6","222/8773",0.142580460669368,0.142580460669368,0.130271538060151,"5567",1,40
"hsa0402464","Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway","1/6","225/8773",0.144384288016668,0.144384288016668,0.130271538060151,"5567",1,40
"hsa0516328","Human Diseases","Infectious disease: viral","hsa05163","Human cytomegalovirus infection","1/6","225/8773",0.144384288016668,0.144384288016668,0.130271538060151,"5567",1,40
"hsa0471445","Organismal Systems","Environmental adaptation","hsa04714","Thermogenesis","1/6","232/8773",0.148580923672644,0.148580923672644,0.132169835735488,"5567",1,40
"hsa0402018","Environmental Information Processing","Signal transduction","hsa04020","Calcium signaling pathway","1/6","253/8773",0.161068052586821,0.161068052586821,0.141287765427036,"5567",1,40
"hsa0501245","Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease","1/6","266/8773",0.168721415309059,0.168721415309059,0.145973827232062,"5567",1,40
"hsa0502054","Human Diseases","Neurodegenerative disease","hsa05020","Prion disease","1/6","272/8773",0.172234061223741,0.172234061223741,0.146999198768485,"5567",1,40
"hsa0516594","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","1/6","331/8773",0.206121237950739,0.206121237950739,0.173575779326938,"5567",1,40
"hsa0474015","Organismal Systems","Sensory system","hsa04740","Olfactory transduction","1/6","441/8773",0.266217293192835,0.266217293192835,0.221233207639475,"5567",1,40
"hsa005927","Metabolism","Lipid metabolism","hsa00592","alpha-Linolenic acid metabolism","1/2","26/8773",0.00591883057024922,0.00591883057024922,0.00286208584604661,"26279",1,40
"hsa005918","Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism","1/2","30/8773",0.00682786057146167,0.00682786057146167,0.00286208584604661,"26279",1,40
"hsa049756","Organismal Systems","Digestive system","hsa04975","Fat digestion and absorption","1/2","43/8773",0.00977933633273209,0.00977933633273209,0.00286208584604661,"26279",1,40
"hsa005659","Metabolism","Lipid metabolism","hsa00565","Ether lipid metabolism","1/2","50/8773",0.0113667733083763,0.0113667733083763,0.00286208584604661,"26279",1,40
"hsa0059010","Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","1/2","61/8773",0.0138587442537208,0.0138587442537208,0.00286208584604661,"26279",1,40
"hsa0056416","Metabolism","Lipid metabolism","hsa00564","Glycerophospholipid metabolism","1/2","99/8773",0.0224431757492484,0.0224431757492484,0.00286208584604661,"26279",1,40
"hsa0497244","Organismal Systems","Digestive system","hsa04972","Pancreatic secretion","1/2","102/8773",0.0231192957249914,0.0231192957249914,0.00286208584604661,"26279",1,40
"hsa0301535","Genetic Information Processing","Translation","hsa03015","mRNA surveillance pathway","1/2","103/8773",0.0233446170729963,0.0233446170729963,0.00286208584604661,"9939",1,40
"hsa0301345","Genetic Information Processing","Translation","hsa03013","Nucleocytoplasmic transport","1/2","108/8773",0.0244708339836985,0.0244708339836985,0.00286208584604661,"9939",1,40
"hsa0427025","Organismal Systems","Circulatory system","hsa04270","Vascular smooth muscle contraction","1/2","134/8773",0.0303166885049054,0.0303166885049054,0.00319123036893741,"26279",1,40
"hsa0304035","Genetic Information Processing","Transcription","hsa03040","Spliceosome","1/2","217/8773",0.0488608953319185,0.0488608953319185,0.00465620804840926,"9939",1,40
"hsa0401455","Environmental Information Processing","Signal transduction","hsa04014","Ras signaling pathway","1/2","236/8773",0.0530807717518655,0.0530807717518655,0.00465620804840926,"26279",1,40
"hsa0051017","Metabolism","Glycan biosynthesis and metabolism","hsa00510","N-Glycan biosynthesis","1/2","53/8773",0.0120467136114728,0.0120467136114728,NA,"54344",1,40
"hsa0532244","Human Diseases","Immune disease","hsa05322","Systemic lupus erythematosus","1/2","137/8773",0.0309900796753959,0.0309900796753959,NA,"440689",1,40
"hsa0503426","Human Diseases","Substance dependence","hsa05034","Alcoholism","1/2","188/8773",0.0424019432419943,0.0424019432419943,NA,"440689",1,40
"hsa0461345","Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","1/2","191/8773",0.0430711242558094,0.0430711242558094,NA,"440689",1,40
"hsa0520326","Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","1/2","204/8773",0.0459682058323767,0.0459682058323767,NA,"440689",1,40
"hsa0497910","Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","1/2","51/8773",0.0115934460646966,0.0115934460646966,0.0244072548730454,"26119",1,40
"hsa0414454","Cellular Processes","Transport and catabolism","hsa04144","Endocytosis","1/2","250/8773",0.0561841510055336,0.0561841510055336,0.046712550042903,"26119",1,40
"hsa0406045","Environmental Information Processing","Signaling molecules and interaction","hsa04060","Cytokine-cytokine receptor interaction","1/2","297/8773",0.0665653838111367,0.0665653838111367,0.046712550042903,"8718",1,40
"hsa0436055","Organismal Systems","Development and regeneration","hsa04360","Axon guidance","2/5","182/8773",0.00410756691344494,0.00410756691344494,0.0297438589058819,"1969/64218",2,40
"hsa0520335","Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","2/5","204/8773",0.00513757562919778,0.00513757562919778,0.0297438589058819,"128312/9261",2,40
"hsa0401045","Environmental Information Processing","Signal transduction","hsa04010","MAPK signaling pathway","2/5","299/8773",0.010813749471456,0.010813749471456,0.04173727866176,"1969/9261",2,40
"hsa049777","Organismal Systems","Digestive system","hsa04977","Vitamin digestion and absorption","1/5","26/8773",0.0147339599732424,0.0147339599732424,0.0426509367646492,"10560",1,40
"hsa0437025","Environmental Information Processing","Signal transduction","hsa04370","VEGF signaling pathway","1/5","59/8773",0.0331841128544181,0.0331841128544181,0.0768474192418104,"9261",1,40
"hsa0462518","Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","1/5","104/8773",0.0578969124758754,0.0578969124758754,0.0942406339701917,"9261",1,40
"hsa0472226","Organismal Systems","Nervous system","hsa04722","Neurotrophin signaling pathway","1/5","119/8773",0.0660212439984383,0.0660212439984383,0.0942406339701917,"9261",1,40
"hsa0532254","Human Diseases","Immune disease","hsa05322","Systemic lupus erythematosus","1/5","137/8773",0.0756963550595106,0.0756963550595106,0.0942406339701917,"128312",1,40
"hsa0414819",NA,NA,"hsa04148","Efferocytosis","1/5","156/8773",0.0858218164254997,0.0858218164254997,0.0942406339701917,"9261",1,40
"hsa0421820","Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","1/5","156/8773",0.0858218164254997,0.0858218164254997,0.0942406339701917,"9261",1,40
"hsa0503435","Human Diseases","Substance dependence","hsa05034","Alcoholism","1/5","188/8773",0.102674506776048,0.102674506776048,0.0942406339701917,"128312",1,40
"hsa0461355","Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","1/5","191/8773",0.104241613479567,0.104241613479567,0.0942406339701917,"128312",1,40
"hsa05167112","Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","1/5","194/8773",0.105806529957442,0.105806529957442,0.0942406339701917,"9261",1,40
"hsa0401545","Environmental Information Processing","Signal transduction","hsa04015","Rap1 signaling pathway","1/5","210/8773",0.114115855437639,0.114115855437639,0.0943815345724832,"1969",1,40
"hsa0401464","Environmental Information Processing","Signal transduction","hsa04014","Ras signaling pathway","1/5","236/8773",0.127486670150825,0.127486670150825,0.0984107629234442,"1969",1,40
"hsa0415184","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","1/5","359/8773",0.188570556275163,0.188570556275163,0.136465534146499,"1969",1,40
"hsa0019034","Metabolism","Energy metabolism","hsa00190","Oxidative phosphorylation","2/5","134/8773",0.00224691878257427,0.00224691878257427,0.0108296119898303,"4720/6390",2,40
"hsa0493245","Human Diseases","Endocrine and metabolic disease","hsa04932","Non-alcoholic fatty liver disease","2/5","155/8773",0.00299492951477287,0.00299492951477287,0.0108296119898303,"4720/6390",2,40
"hsa0541525","Human Diseases","Cardiovascular disease","hsa05415","Diabetic cardiomyopathy","2/5","203/8773",0.00508838086601013,0.00508838086601013,0.0108296119898303,"4720/6390",2,40
"hsa0520855","Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","2/5","223/8773",0.00611484346298502,0.00611484346298502,0.0108296119898303,"4720/6390",2,40
"hsa0471454","Organismal Systems","Environmental adaptation","hsa04714","Thermogenesis","2/5","232/8773",0.00660578772566918,0.00660578772566918,0.0108296119898303,"4720/6390",2,40
"hsa0501255","Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease","2/5","266/8773",0.0086205940848626,0.0086205940848626,0.0108296119898303,"4720/6390",2,40
"hsa0502064","Human Diseases","Neurodegenerative disease","hsa05020","Prion disease","2/5","272/8773",0.00900211496654644,0.00900211496654644,0.0108296119898303,"4720/6390",2,40
"hsa0501635","Human Diseases","Neurodegenerative disease","hsa05016","Huntington disease","2/5","306/8773",0.01130849728021,0.01130849728021,0.0119036813475895,"4720/6390",2,40
"hsa0501445","Human Diseases","Neurodegenerative disease","hsa05014","Amyotrophic lateral sclerosis","2/5","364/8773",0.0157956539716807,0.0157956539716807,0.0133970815125979,"4720/6390",2,40
"hsa0002014","Metabolism","Carbohydrate metabolism","hsa00020","Citrate cycle (TCA cycle)","1/5","30/8773",0.0169852238914115,0.0169852238914115,0.0133970815125979,"6390",1,40
"hsa0501064","Human Diseases","Neurodegenerative disease","hsa05010","Alzheimer disease","2/5","384/8773",0.017499937725831,0.017499937725831,0.0133970815125979,"4720/6390",2,40
"hsa0502255","Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases","2/5","476/8773",0.026331236619884,0.026331236619884,0.0184780607858835,"4720/6390",2,40
"hsa0024025","Metabolism","Nucleotide metabolism","hsa00240","Pyrimidine metabolism","1/5","58/8773",0.0326291094748855,0.0326291094748855,0.0211362652468894,"29922",1,40
"hsa0098335","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","1/5","80/8773",0.0447804682793861,0.0447804682793861,0.025013176200526,"29922",1,40
"hsa0308319","Genetic Information Processing","Chromosome","hsa03083","Polycomb repressive complex","1/5","83/8773",0.0464279662605595,0.0464279662605595,0.025013176200526,"5928",1,40
"hsa0123225","Metabolism","Global and overview maps","hsa01232","Nucleotide metabolism","1/5","85/8773",0.0475250347809993,0.0475250347809993,0.025013176200526,"29922",1,40
"hsa0120025","Metabolism","Global and overview maps","hsa01200","Carbon metabolism","1/5","115/8773",0.063860257461101,0.063860257461101,0.0303818714146717,"6390",1,40
"hsa0308225","Genetic Information Processing","Chromosome","hsa03082","ATP-dependent chromatin remodeling","1/5","117/8773",0.0649412501488608,0.0649412501488608,0.0303818714146717,"5928",1,40
"hsa0023035","Metabolism","Nucleotide metabolism","hsa00230","Purine metabolism","1/5","128/8773",0.0708688742553049,0.0708688742553049,0.0314100273707722,"29922",1,40
"hsa0472325","Organismal Systems","Nervous system","hsa04723","Retrograde endocannabinoid signaling","1/5","148/8773",0.0815693376283626,0.0815693376283626,0.0328504560480382,"4720",1,40
"hsa0124045","Metabolism","Global and overview maps","hsa01240","Biosynthesis of cofactors","1/5","153/8773",0.0842289868522753,0.0842289868522753,0.0328504560480382,"29922",1,40
