"","category","subcategory","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","resolution"
"hsa051108","Human Diseases","Infectious disease: bacterial","hsa05110","Vibrio cholerae infection","1/8","50/8773",0.0447127192991218,0.0447127192991218,0.157537634239663,"375",1,50
"hsa0513417","Human Diseases","Infectious disease: bacterial","hsa05134","Legionellosis","1/8","56/8773",0.0499588355260924,0.0499588355260924,0.157537634239663,"375",1,50
"hsa046229","Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","1/8","72/8773",0.0638254341491846,0.0638254341491846,0.157537634239663,"9641",1,50
"hsa0462316","Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","1/8","83/8773",0.0732556857846159,0.0732556857846159,0.157537634239663,"9641",1,50
"hsa0522220","Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","1/8","92/8773",0.0809094160401116,0.0809094160401116,0.157537634239663,"7188",1,50
"hsa0462520","Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","1/8","104/8773",0.0910283242343809,0.0910283242343809,0.157537634239663,"9641",1,50
"hsa0406416","Environmental Information Processing","Signal transduction","hsa04064","NF-kappa B signaling pathway","1/8","105/8773",0.0918671491745269,0.0918671491745269,0.157537634239663,"7188",1,50
"hsa0462018","Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","1/8","108/8773",0.0943795614211117,0.0943795614211117,0.157537634239663,"9641",1,50
"hsa0466818","Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","1/8","114/8773",0.0993861464833035,0.0993861464833035,0.157537634239663,"7188",1,50
"hsa0411416","Cellular Processes","Cell growth and death","hsa04114","Oocyte meiosis","1/8","138/8773",0.119171139904175,0.119171139904175,0.157537634239663,"991",1,50
"hsa0516226","Human Diseases","Infectious disease: viral","hsa05162","Measles","1/8","138/8773",0.119171139904175,0.119171139904175,0.157537634239663,"9641",1,50
"hsa0412016","Genetic Information Processing","Folding, sorting and degradation","hsa04120","Ubiquitin mediated proteolysis","1/8","142/8773",0.122431390181323,0.122431390181323,0.157537634239663,"991",1,50
"hsa04936110","Human Diseases","Endocrine and metabolic disease","hsa04936","Alcoholic liver disease","1/8","142/8773",0.122431390181323,0.122431390181323,0.157537634239663,"9641",1,50
"hsa0407226","Environmental Information Processing","Signal transduction","hsa04072","Phospholipase D signaling pathway","1/8","148/8773",0.12730196768041,0.12730196768041,0.157537634239663,"375",1,50
"hsa0415019","Environmental Information Processing","Signal transduction","hsa04150","mTOR signaling pathway","1/8","156/8773",0.133759268822636,0.133759268822636,0.157537634239663,"28956",1,50
"hsa0516019","Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","1/8","158/8773",0.135367046649749,0.135367046649749,0.157537634239663,"9641",1,50
"hsa0421720","Cellular Processes","Cell growth and death","hsa04217","Necroptosis","1/8","159/8773",0.136169955950597,0.136169955950597,0.157537634239663,"7188",1,50
"hsa0516120","Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","1/8","162/8773",0.138574770858963,0.138574770858963,0.157537634239663,"9641",1,50
"hsa05164110","Human Diseases","Infectious disease: viral","hsa05164","Influenza A","1/8","171/8773",0.1457541048099,0.1457541048099,0.15932634938734,"9641",1,50
"hsa0516727","Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","1/8","194/8773",0.163863956019849,0.163863956019849,0.166743593096568,"9641",1,50
"hsa05130111","Human Diseases","Infectious disease: bacterial","hsa05130","Pathogenic Escherichia coli infection","1/8","198/8773",0.166978959779694,0.166978959779694,0.166743593096568,"375",1,50
"hsa05170113","Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","1/8","212/8773",0.1778016571669,0.1778016571669,0.166743593096568,"7188",1,50
"hsa05207210","Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation","1/8","212/8773",0.1778016571669,0.1778016571669,0.166743593096568,"9641",1,50
"hsa05166114","Human Diseases","Infectious disease: viral","hsa05166","Human T-cell leukemia virus 1 infection","1/8","222/8773",0.185456635604046,0.185456635604046,0.166743593096568,"991",1,50
"hsa05163116","Human Diseases","Infectious disease: viral","hsa05163","Human cytomegalovirus infection","1/8","225/8773",0.18774093444947,0.18774093444947,0.166743593096568,"7188",1,50
"hsa0517128","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","1/8","233/8773",0.193805016730047,0.193805016730047,0.16691341153784,"9641",1,50
"hsa05132111","Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection","1/8","247/8773",0.204321885386083,0.204321885386083,0.167732783087771,"375",1,50
"hsa0414428","Cellular Processes","Transport and catabolism","hsa04144","Endocytosis","1/8","250/8773",0.206559816209941,0.206559816209941,0.167732783087771,"375",1,50
"hsa0516537","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","1/8","331/8773",0.264939020581503,0.264939020581503,0.209162384669607,"9641",1,50
"hsa0452019","Cellular Processes","Cellular community - eukaryotes","hsa04520","Adherens junction","1/1","93/8773",0.010600706713781,0.010600706713781,NA,"9411",1,50
"hsa0433018","Environmental Information Processing","Signal transduction","hsa04330","Notch signaling pathway","1/2","62/8773",0.0140851311352054,0.0140851311352054,0.0187922682187903,"26508",1,50
"hsa0541820","Human Diseases","Cardiovascular disease","hsa05418","Fluid shear stress and atherosclerosis","1/2","139/8773",0.0314388771792824,0.0314388771792824,0.0187922682187903,"9181",1,50
"hsa0522420","Human Diseases","Cancer: specific types","hsa05224","Breast cancer","1/2","147/8773",0.0332330276499699,0.0332330276499699,0.0187922682187903,"26508",1,50
"hsa0453028","Cellular Processes","Cellular community - eukaryotes","hsa04530","Tight junction","1/2","170/8773",0.038381945309649,0.038381945309649,0.0187922682187903,"9181",1,50
"hsa0513027","Human Diseases","Infectious disease: bacterial","hsa05130","Pathogenic Escherichia coli infection","1/2","198/8773",0.0446316370196269,0.0446316370196269,0.0187922682187903,"9181",1,50
"hsa0513127","Human Diseases","Infectious disease: bacterial","hsa05131","Shigellosis","1/2","247/8773",0.0555195699777159,0.0555195699777159,0.019480550869374,"9181",1,50
"hsa05165118","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","1/2","331/8773",0.0740394254664268,0.0740394254664268,0.0222674963808802,"26508",1,50
"hsa0435010","Environmental Information Processing","Signal transduction","hsa04350","TGF-beta signaling pathway","1/1","108/8773",0.0123104981192294,0.0123104981192294,NA,"3399",1,50
"hsa0455019","Cellular Processes","Cellular community - eukaryotes","hsa04550","Signaling pathways regulating pluripotency of stem cells","1/1","143/8773",0.0163000113986093,0.0163000113986093,NA,"3399",1,50
"hsa0496110","Organismal Systems","Excretory system","hsa04961","Endocrine and other factor-regulated calcium reabsorption","1/3","53/8773",0.0180165601715678,0.0180165601715678,0.03463364459712,"493",1,50
"hsa049789","Organismal Systems","Digestive system","hsa04978","Mineral absorption","1/3","60/8773",0.02037980146878,0.02037980146878,0.03463364459712,"493",1,50
"hsa0497017","Organismal Systems","Digestive system","hsa04970","Salivary secretion","1/3","93/8773",0.0314697356701673,0.0314697356701673,0.03463364459712,"493",1,50
"hsa0492510","Organismal Systems","Endocrine system","hsa04925","Aldosterone synthesis and secretion","1/3","98/8773",0.033142691782548,0.033142691782548,0.03463364459712,"493",1,50
"hsa0497218","Organismal Systems","Digestive system","hsa04972","Pancreatic secretion","1/3","102/8773",0.0344796687538425,0.0344796687538425,0.03463364459712,"493",1,50
"hsa0308226","Genetic Information Processing","Chromosome","hsa03082","ATP-dependent chromatin remodeling","1/3","117/8773",0.0394823548407168,0.0394823548407168,0.03463364459712,"55929",1,50
"hsa0426126","Organismal Systems","Circulatory system","hsa04261","Adrenergic signaling in cardiomyocytes","1/3","154/8773",0.0517483653497364,0.0517483653497364,0.0366473598850096,"493",1,50
"hsa0402219","Environmental Information Processing","Signal transduction","hsa04022","cGMP-PKG signaling pathway","1/3","166/8773",0.0557039870252146,0.0557039870252146,0.0366473598850096,"493",1,50
"hsa0481427","Cellular Processes","Cell motility","hsa04814","Motor proteins","1/3","193/8773",0.0645638823819438,0.0645638823819438,0.0377566563637098,"22920",1,50
"hsa04024111","Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway","1/3","225/8773",0.0749925244331882,0.0749925244331882,0.039469749701678,"493",1,50
"hsa0402020","Environmental Information Processing","Signal transduction","hsa04020","Calcium signaling pathway","1/3","253/8773",0.0840537575100203,0.0840537575100203,0.040217108856469,"493",1,50
"hsa0056219","Metabolism","Carbohydrate metabolism","hsa00562","Inositol phosphate metabolism","1/4","73/8773",0.0328763578171015,0.0328763578171015,0.0717051593772964,"3707",1,50
"hsa0407019","Environmental Information Processing","Signal transduction","hsa04070","Phosphatidylinositol signaling system","1/4","97/8773",0.0435058145844225,0.0435058145844225,0.0717051593772964,"3707",1,50
"hsa04934111","Human Diseases","Endocrine and metabolic disease","hsa04934","Cushing syndrome","1/4","155/8773",0.0688318816609907,0.0688318816609907,0.0717051593772964,"5929",1,50
"hsa04360117","Organismal Systems","Development and regeneration","hsa04360","Axon guidance","1/4","182/8773",0.0804484841806886,0.0804484841806886,0.0717051593772964,"9860",1,50
"hsa0481436","Cellular Processes","Cell motility","hsa04814","Motor proteins","1/4","193/8773",0.0851498767605395,0.0851498767605395,0.0717051593772964,"23095",1,50
"hsa04020110","Environmental Information Processing","Signal transduction","hsa04020","Calcium signaling pathway","1/4","253/8773",0.110477292213551,0.110477292213551,0.0775279243603866,"3707",1,50
"hsa001009","Metabolism","Lipid metabolism","hsa00100","Steroid biosynthesis","1/1","20/8773",0.00227972187393133,0.00227972187393133,NA,"3930",1,50
"hsa0482028",NA,NA,"hsa04820","Cytoskeleton in muscle cells","1/1","229/8773",0.0261028154565144,0.0261028154565144,NA,"3930",1,50
"hsa006046","Metabolism","Glycan biosynthesis and metabolism","hsa00604","Glycosphingolipid biosynthesis - ganglio series","1/3","15/8773",0.00512119184510595,0.00512119184510595,0.0461701043333632,"256435",1,50
"hsa005127","Metabolism","Glycan biosynthesis and metabolism","hsa00512","Mucin type O-glycan biosynthesis","1/3","36/8773",0.0122614430925043,0.0122614430925043,0.0461701043333632,"256435",1,50
"hsa0513318","Human Diseases","Infectious disease: bacterial","hsa05133","Pertussis","1/3","76/8773",0.0257672515496572,0.0257672515496572,0.0461701043333632,"713",1,50
"hsa0461020","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","1/3","86/8773",0.02912435664493,0.02912435664493,0.0461701043333632,"713",1,50
"hsa0515019","Human Diseases","Infectious disease: bacterial","hsa05150","Staphylococcus aureus infection","1/3","96/8773",0.0324737407106982,0.0324737407106982,0.0461701043333632,"713",1,50
"hsa05142110","Human Diseases","Infectious disease: parasitic","hsa05142","Chagas disease","1/3","102/8773",0.0344796687538425,0.0344796687538425,0.0461701043333632,"713",1,50
"hsa0421027","Cellular Processes","Cell growth and death","hsa04210","Apoptosis","1/3","135/8773",0.0454627311688764,0.0454627311688764,0.0461701043333632,"824",1,50
"hsa0532227","Human Diseases","Immune disease","hsa05322","Systemic lupus erythematosus","1/3","137/8773",0.0461256809847644,0.0461256809847644,0.0461701043333632,"713",1,50
"hsa0493626","Human Diseases","Endocrine and metabolic disease","hsa04936","Alcoholic liver disease","1/3","142/8773",0.0477817124333569,0.0477817124333569,0.0461701043333632,"713",1,50
"hsa04148111",NA,NA,"hsa04148","Efferocytosis","1/3","156/8773",0.0524084012725564,0.0524084012725564,0.0461701043333632,"713",1,50
"hsa04218111","Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","1/3","156/8773",0.0524084012725564,0.0524084012725564,0.0461701043333632,"824",1,50
"hsa04217111","Cellular Processes","Cell growth and death","hsa04217","Necroptosis","1/3","159/8773",0.0533978807685477,0.0533978807685477,0.0461701043333632,"824",1,50
"hsa04141110","Genetic Information Processing","Folding, sorting and degradation","hsa04141","Protein processing in endoplasmic reticulum","1/3","170/8773",0.0570200788517036,0.0570200788517036,0.0461701043333632,"824",1,50
"hsa0451028","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","1/3","202/8773",0.0675048182090383,0.0675048182090383,0.0507555024128108,"824",1,50
"hsa05171117","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","1/3","233/8773",0.0775875176132962,0.0775875176132962,0.054024387671847,"713",1,50
"hsa0513136","Human Diseases","Infectious disease: bacterial","hsa05131","Shigellosis","1/3","247/8773",0.0821170692612074,0.0821170692612074,0.054024387671847,"824",1,50
"hsa05020117","Human Diseases","Neurodegenerative disease","hsa05020","Prion disease","1/3","272/8773",0.0901686278964796,0.0901686278964796,0.0558319677377583,"713",1,50
"hsa0501036","Human Diseases","Neurodegenerative disease","hsa05010","Alzheimer disease","1/3","384/8773",0.125661915510384,0.125661915510384,0.0734865002984704,"824",1,50
"hsa0502237","Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases","1/3","476/8773",0.154116876168695,0.154116876168695,0.0853833108967841,"824",1,50
"hsa051209","Human Diseases","Infectious disease: bacterial","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","1/2","70/8773",0.0158952905967087,0.0158952905967087,0.0168974890242206,"50848",1,50
"hsa0467026","Organismal Systems","Immune system","hsa04670","Leukocyte transendothelial migration","1/2","115/8773",0.0260464461365809,0.0260464461365809,0.0168974890242206,"50848",1,50
"hsa04514112","Environmental Information Processing","Signaling molecules and interaction","hsa04514","Cell adhesion molecules","1/2","157/8773",0.0354733767623988,0.0354733767623988,0.0168974890242206,"50848",1,50
"hsa0453036","Cellular Processes","Cellular community - eukaryotes","hsa04530","Tight junction","1/2","170/8773",0.038381945309649,0.038381945309649,0.0168974890242206,"50848",1,50
"hsa0481446","Cellular Processes","Cell motility","hsa04814","Motor proteins","1/2","193/8773",0.0435171149885787,0.0435171149885787,0.0168974890242206,"832",1,50
"hsa0482036",NA,NA,"hsa04820","Cytoskeleton in muscle cells","1/2","229/8773",0.0515271719613546,0.0515271719613546,0.0168974890242206,"832",1,50
"hsa04144115","Cellular Processes","Transport and catabolism","hsa04144","Endocytosis","1/2","250/8773",0.0561841510055336,0.0561841510055336,0.0168974890242206,"832",1,50
"hsa0090010","Metabolism","Metabolism of terpenoids and polyketides","hsa00900","Terpenoid backbone biosynthesis","1/2","23/8773",0.00523678518881443,0.00523678518881443,NA,"79947",1,50
"hsa0301519","Genetic Information Processing","Translation","hsa03015","mRNA surveillance pathway","1/2","103/8773",0.0233446170729963,0.0233446170729963,NA,"23381",1,50
"hsa007857","Metabolism","Metabolism of cofactors and vitamins","hsa00785","Lipoic acid metabolism","1/3","19/8773",0.0064838837913892,0.0064838837913892,0.00951263883515996,"1629",1,50
"hsa006407","Metabolism","Carbohydrate metabolism","hsa00640","Propanoate metabolism","1/3","32/8773",0.0109040380158393,0.0109040380158393,0.00951263883515996,"1629",1,50
"hsa012107",NA,NA,"hsa01210","2-Oxocarboxylic acid metabolism","1/3","33/8773",0.0112435057982385,0.0112435057982385,0.00951263883515996,"1629",1,50
"hsa0534016","Human Diseases","Immune disease","hsa05340","Primary immunodeficiency","1/3","38/8773",0.0129396796667953,0.0129396796667953,0.00951263883515996,"5993",1,50
"hsa0028016","Metabolism","Amino acid metabolism","hsa00280","Valine, leucine and isoleucine degradation","1/3","48/8773",0.0163262057423283,0.0163262057423283,0.00951263883515996,"1629",1,50
"hsa0048026","Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","1/3","57/8773",0.0193674485962184,0.0193674485962184,0.00951263883515996,"2949",1,50
"hsa0520420","Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","1/3","70/8773",0.0237492787004859,0.0237492787004859,0.00951263883515996,"2949",1,50
"hsa0098220","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","1/3","72/8773",0.0244222456321389,0.0244222456321389,0.00951263883515996,"2949",1,50
"hsa0152419","Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","1/3","73/8773",0.0247586130914086,0.0247586130914086,0.00951263883515996,"2949",1,50
"hsa0098020","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","1/3","78/8773",0.0264392906777464,0.0264392906777464,0.00951263883515996,"2949",1,50
"hsa0461217","Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","1/3","78/8773",0.0264392906777464,0.0264392906777464,0.00951263883515996,"5993",1,50
"hsa0098320","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","1/3","80/8773",0.0271110206802059,0.0271110206802059,0.00951263883515996,"2949",1,50
"hsa05418110","Human Diseases","Cardiovascular disease","hsa05418","Fluid shear stress and atherosclerosis","1/3","139/8773",0.0467883237728385,0.0467883237728385,0.0151541129628627,"2949",1,50
"hsa0522527","Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","1/3","168/8773",0.0563621859012449,0.0563621859012449,0.0169277072868374,"2949",1,50
"hsa0515227","Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","1/3","180/8773",0.0603049572093584,0.0603049572093584,0.0169277072868374,"5993",1,50
"hsa0520736","Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation","1/3","212/8773",0.0707652879443846,0.0707652879443846,0.0184131310387052,"2949",1,50
"hsa05208116","Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","1/3","223/8773",0.0743430165687724,0.0743430165687724,0.0184131310387052,"2949",1,50
"hsa0464027","Organismal Systems","Immune system","hsa04640","Hematopoietic cell lineage","1/1","99/8773",0.0112846232759604,0.0112846232759604,NA,"911",1,50
"hsa0514627","Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","1/1","102/8773",0.0116265815570502,0.0116265815570502,NA,"911",1,50
"hsa0453046","Cellular Processes","Cellular community - eukaryotes","hsa04530","Tight junction","1/1","170/8773",0.0193776359284169,0.0193776359284169,NA,"911",1,50
"hsa03015110","Genetic Information Processing","Translation","hsa03015","mRNA surveillance pathway","1/3","103/8773",0.0348137203042677,0.0348137203042677,0.0576627089903941,"9887",1,50
"hsa0413717","Cellular Processes","Transport and catabolism","hsa04137","Mitophagy - animal","1/3","103/8773",0.0348137203042677,0.0348137203042677,0.0576627089903941,"65018",1,50
"hsa0308236","Genetic Information Processing","Chromosome","hsa03082","ATP-dependent chromatin remodeling","1/3","117/8773",0.0394823548407168,0.0394823548407168,0.0576627089903941,"92815",1,50
"hsa05322116","Human Diseases","Immune disease","hsa05322","Systemic lupus erythematosus","1/3","137/8773",0.0461256809847644,0.0461256809847644,0.0576627089903941,"92815",1,50
"hsa0421726","Cellular Processes","Cell growth and death","hsa04217","Necroptosis","1/3","159/8773",0.0533978807685477,0.0533978807685477,0.0576627089903941,"92815",1,50
"hsa05034117","Human Diseases","Substance dependence","hsa05034","Alcoholism","1/3","188/8773",0.06292736048866,0.06292736048866,0.0576627089903941,"92815",1,50
"hsa0461329","Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","1/3","191/8773",0.0639095024643535,0.0639095024643535,0.0576627089903941,"92815",1,50
"hsa0501246","Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease","1/3","266/8773",0.0882405658047664,0.0882405658047664,0.0696636045827103,"65018",1,50
"hsa0501436","Human Diseases","Neurodegenerative disease","hsa05014","Amyotrophic lateral sclerosis","1/3","364/8773",0.119392784714529,0.119392784714529,0.0837844103259854,"65018",1,50
"hsa0502246","Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases","1/3","476/8773",0.154116876168695,0.154116876168695,0.0973369744223339,"65018",1,50
"hsa0451427","Environmental Information Processing","Signaling molecules and interaction","hsa04514","Cell adhesion molecules","2/5","157/8773",0.00307155726475836,0.00307155726475836,0.0299659665876996,"965/6403",2,50
"hsa0541727","Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis","2/5","215/8773",0.00569353365166292,0.00569353365166292,0.0299659665876996,"1573/6403",2,50
"hsa0059116","Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism","1/5","30/8773",0.0169852238914115,0.0169852238914115,0.0557323429021135,"1573",1,50
"hsa051448","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","1/5","50/8773",0.0281799004016573,0.0281799004016573,0.0557323429021135,"6403",1,50
"hsa0491310","Organismal Systems","Endocrine system","hsa04913","Ovarian steroidogenesis","1/5","51/8773",0.0287369450534964,0.0287369450534964,0.0557323429021135,"1573",1,50
"hsa0059016","Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","1/5","61/8773",0.034293355409194,0.034293355409194,0.0557323429021135,"1573",1,50
"hsa0097018","Genetic Information Processing","Translation","hsa00970","Aminoacyl-tRNA biosynthesis","1/5","66/8773",0.0370620080299054,0.0370620080299054,0.0557323429021135,"25973",1,50
"hsa05150110","Human Diseases","Infectious disease: bacterial","hsa05150","Staphylococcus aureus infection","1/5","96/8773",0.0535408773120117,0.0535408773120117,0.063896366730947,"6403",1,50
"hsa0475017","Organismal Systems","Sensory system","hsa04750","Inflammatory mediator regulation of TRP channels","1/5","98/8773",0.0546313935549597,0.0546313935549597,0.063896366730947,"1573",1,50
"hsa0472618","Organismal Systems","Nervous system","hsa04726","Serotonergic synapse","1/5","115/8773",0.063860257461101,0.063860257461101,0.0672213236432642,"1573",1,50
"hsa0412017","Genetic Information Processing","Folding, sorting and degradation","hsa04120","Ubiquitin mediated proteolysis","1/5","142/8773",0.0783696054363612,0.0783696054363612,0.0749948377381447,"118424",1,50
"hsa0414126","Genetic Information Processing","Folding, sorting and degradation","hsa04141","Protein processing in endoplasmic reticulum","1/5","170/8773",0.0932257430022788,0.0932257430022788,0.0817769675458586,"118424",1,50
"hsa04613118","Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","1/5","191/8773",0.104241613479567,0.104241613479567,0.0826834212450999,"6403",1,50
"hsa05169113","Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","1/5","202/8773",0.109968950255983,0.109968950255983,0.0826834212450999,"965",1,50
"hsa0517129","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","1/5","233/8773",0.125952176415143,0.125952176415143,0.0883874922211533,"6403",1,50
"hsa0501256","Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease","1/5","266/8773",0.142713405014094,0.142713405014094,0.0938903980355881,"118424",1,50
"hsa0502256","Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases","1/5","476/8773",0.243452163898501,0.243452163898501,0.15074437393096,"118424",1,50
"hsa0024010","Metabolism","Nucleotide metabolism","hsa00240","Pyrimidine metabolism","1/3","58/8773",0.0197049770099642,0.0197049770099642,0.00872176099540738,"978",1,50
"hsa00983110","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","1/3","80/8773",0.0271110206802059,0.0271110206802059,0.00872176099540738,"978",1,50
"hsa0123236","Metabolism","Global and overview maps","hsa01232","Nucleotide metabolism","1/3","85/8773",0.0287889937283996,0.0287889937283996,0.00872176099540738,"978",1,50
"hsa0523120","Human Diseases","Cancer: overview","hsa05231","Choline metabolism in cancer","1/3","98/8773",0.033142691782548,0.033142691782548,0.00872176099540738,"204962",1,50
"hsa0304027","Genetic Information Processing","Transcription","hsa03040","Spliceosome","1/3","217/8773",0.072392668871193,0.072392668871193,0.0152405618676196,"84950",1,50
"hsa03040117","Genetic Information Processing","Transcription","hsa03040","Spliceosome","1/1","217/8773",0.0247349823321557,0.0247349823321557,NA,"10946",1,50
"hsa030208","Genetic Information Processing","Transcription","hsa03020","RNA polymerase","1/3","34/8773",0.0115828958992231,0.0115828958992231,0.00690700101113281,"84265",1,50
"hsa0031018","Metabolism","Amino acid metabolism","hsa00310","Lysine degradation","1/3","63/8773",0.0213914573686489,0.0213914573686489,0.00690700101113281,"63976",1,50
"hsa0514019","Human Diseases","Infectious disease: parasitic","hsa05140","Leishmaniasis","1/3","77/8773",0.02610330975885,0.02610330975885,0.00690700101113281,"65108",1,50
"hsa0462317","Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","1/3","83/8773",0.028118036228898,0.028118036228898,0.00690700101113281,"84265",1,50
"hsa0466627","Organismal Systems","Immune system","hsa04666","Fc gamma R-mediated phagocytosis","1/3","97/8773",0.0328082548028809,0.0328082548028809,0.00690700101113281,"65108",1,50
"hsa0471427","Organismal Systems","Environmental adaptation","hsa04714","Thermogenesis","1/3","232/8773",0.0772634092217337,0.0772634092217337,0.0135549840739884,"63976",1,50
"hsa00562110","Metabolism","Carbohydrate metabolism","hsa00562","Inositol phosphate metabolism","1/2","73/8773",0.0165736715825185,0.0165736715825185,NA,"3633",1,50
"hsa04070110","Environmental Information Processing","Signal transduction","hsa04070","Phosphatidylinositol signaling system","1/2","97/8773",0.0219922991556452,0.0219922991556452,NA,"3633",1,50
"hsa05017111","Human Diseases","Neurodegenerative disease","hsa05017","Spinocerebellar ataxia","1/2","143/8773",0.0323361603235978,0.0323361603235978,NA,"1600",1,50
"hsa05160110","Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","1/2","158/8773",0.035697268736224,0.035697268736224,NA,"6041",1,50
"hsa0516426","Human Diseases","Infectious disease: viral","hsa05164","Influenza A","1/2","171/8773",0.038605499431395,0.038605499431395,NA,"6041",1,50
"hsa04621112","Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","1/2","186/8773",0.0419556926230104,0.0419556926230104,NA,"6041",1,50
"hsa0520746","Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation","1/2","212/8773",0.0477488422199086,0.0477488422199086,NA,"164091",1,50
"hsa04060115","Environmental Information Processing","Signaling molecules and interaction","hsa04060","Cytokine-cytokine receptor interaction","2/3","297/8773",0.00335022453440834,0.00335022453440834,0.00352655214148246,"149233/943",2,50
"hsa0532116","Human Diseases","Immune disease","hsa05321","Inflammatory bowel disease","1/3","65/8773",0.0220655075466968,0.0220655075466968,0.0116134250245773,"149233",1,50
"hsa0465917","Organismal Systems","Immune system","hsa04659","Th17 cell differentiation","1/3","108/8773",0.0364828223464577,0.0364828223464577,0.0128009902970027,"149233",1,50
"hsa0463026","Environmental Information Processing","Signal transduction","hsa04630","JAK-STAT signaling pathway","1/3","166/8773",0.0557039870252146,0.0557039870252146,0.0146589439540038,"149233",1,50
"hsa0491817","Organismal Systems","Endocrine system","hsa04918","Thyroid hormone synthesis","1/2","75/8773",0.017025795629951,0.017025795629951,NA,"8458",1,50
"hsa0308245","Genetic Information Processing","Chromosome","hsa03082","ATP-dependent chromatin remodeling","1/2","117/8773",0.0264963871398115,0.0264963871398115,NA,"8337",1,50
"hsa0532228","Human Diseases","Immune disease","hsa05322","Systemic lupus erythematosus","1/2","137/8773",0.0309900796753959,0.0309900796753959,NA,"8337",1,50
"hsa0421736","Cellular Processes","Cell growth and death","hsa04217","Necroptosis","1/2","159/8773",0.0359211347214272,0.0359211347214272,NA,"8337",1,50
"hsa0503429","Human Diseases","Substance dependence","hsa05034","Alcoholism","1/2","188/8773",0.0424019432419943,0.0424019432419943,NA,"8337",1,50
"hsa04613210","Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","1/2","191/8773",0.0430711242558094,0.0430711242558094,NA,"8337",1,50
"hsa0472519","Organismal Systems","Nervous system","hsa04725","Cholinergic synapse","1/1","113/8773",0.0128804285877123,0.0128804285877123,NA,"9132",1,50
"hsa0520756","Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation","2/5","212/8773",0.00553922094003394,0.00553922094003394,0.0565648020371193,"2944/6195",2,50
